Capacity data calculated from MERRA-2
""
BEGIN_DATA
year,month,day,hour,s_cfs
2016,1,21,16,0.4837904506981034
2016,1,21,17,0.5086886846286338
2016,1,21,18,0.6087130736452704
2016,1,21,19,0.7495569174313779
2016,1,21,20,0.5409304060301148
2016,1,21,21,0.08036471557847664
2016,1,21,22,0.0036837661226168206
2016,1,21,23,0.0
2016,1,21,24,0.0
2016,1,22,1,0.0
2016,1,22,2,0.0
2016,1,22,3,0.0
2016,1,22,4,0.0
2016,1,22,5,0.0
2016,1,22,6,0.0
2016,1,22,7,0.0
2016,1,22,8,0.0
2016,1,22,9,0.0
2016,1,22,10,0.0
2016,1,22,11,0.0
2016,1,22,12,0.0
2016,1,22,13,0.08033552221049796
2016,1,22,14,0.3655387874185501
2016,1,22,15,0.48402704057666907
2016,1,22,16,0.48786938223932347
2016,1,22,17,0.500122786579218
2016,1,22,18,0.5908931280840813
2016,1,22,19,0.6387302865047944
2016,1,22,20,0.4827161112269177
2016,1,22,21,0.08868562716908973
2016,1,22,22,0.0033521771736995704
2016,1,22,23,0.0
2016,1,22,24,0.0
2016,1,23,1,0.0
2016,1,23,2,0.0
2016,1,23,3,0.0
2016,1,23,4,0.0
2016,1,23,5,0.0
2016,1,23,6,0.0
2016,1,23,7,0.0
2016,1,23,8,0.0
2016,1,23,9,0.0
2016,1,23,10,0.0
2016,1,23,11,0.0
2016,1,23,12,0.0
2016,1,23,13,0.012685147706033816
2016,1,23,14,0.06738591422554367
2016,1,23,15,0.16774901757721952
2016,1,23,16,0.1920680385845823
2016,1,23,17,0.19224277348563837
2016,1,23,18,0.18308364130458415
2016,1,23,19,0.19820960502704385
2016,1,23,20,0.17253232171603763
2016,1,23,21,0.046481850825969895
2016,1,23,22,0.0008170961279825945
2016,1,23,23,0.0
2016,1,23,24,0.0
2016,1,24,1,0.0
2016,1,24,2,0.0
2016,1,24,3,0.0
2016,1,24,4,0.0
2016,1,24,5,0.0
2016,1,24,6,0.0
2016,1,24,7,0.0
2016,1,24,8,0.0
2016,1,24,9,0.0
2016,1,24,10,0.0
2016,1,24,11,0.0
2016,1,24,12,0.0
2016,1,24,13,0.07966058617342568
2016,1,24,14,0.35527434221263754
2016,1,24,15,0.4736916516652641
2016,1,24,16,0.4780496744357655
2016,1,24,17,0.5074787533754648
2016,1,24,18,0.6111951749954251
2016,1,24,19,0.7453577949072182
2016,1,24,20,0.537217640012195
2016,1,24,21,0.08705254396932498
2016,1,24,22,0.005383386251362759
2016,1,24,23,0.0
2016,1,24,24,0.0
2016,1,25,1,0.0
2016,1,25,2,0.0
2016,1,25,3,0.0
2016,1,25,4,0.0
2016,1,25,5,0.0
2016,1,25,6,0.0
2016,1,25,7,0.0
2016,1,25,8,0.0
2016,1,25,9,0.0
2016,1,25,10,0.0
2016,1,25,11,0.0
2016,1,25,12,0.0
2016,1,25,13,0.06855540362159228
2016,1,25,14,0.33122440359004557
2016,1,25,15,0.4517845790538122
2016,1,25,16,0.4699292213244599
2016,1,25,17,0.500883964983847
2016,1,25,18,0.6052248531076219
2016,1,25,19,0.7014791543589569
2016,1,25,20,0.5465470110171355
2016,1,25,21,0.10224602206108488
2016,1,25,22,0.006162040459850302
2016,1,25,23,0.0
2016,1,25,24,0.0
2016,1,26,1,0.0
2016,1,26,2,0.0
2016,1,26,3,0.0
2016,1,26,4,0.0
2016,1,26,5,0.0
2016,1,26,6,0.0
2016,1,26,7,0.0
2016,1,26,8,0.0
2016,1,26,9,0.0
2016,1,26,10,0.0
2016,1,26,11,0.0
2016,1,26,12,0.0
2016,1,26,13,0.040935361069522024
2016,1,26,14,0.2376984698839267
2016,1,26,15,0.31835947248668583
2016,1,26,16,0.33646991035084495
2016,1,26,17,0.3612258167692028
2016,1,26,18,0.3454446961548079
2016,1,26,19,0.3862527384323897
2016,1,26,20,0.41631995884063716
2016,1,26,21,0.1083526107217889
2016,1,26,22,0.005148030906793878
2016,1,26,23,0.0
2016,1,26,24,0.0
2016,1,27,1,0.0
2016,1,27,2,0.0
2016,1,27,3,0.0
2016,1,27,4,0.0
2016,1,27,5,0.0
2016,1,27,6,0.0
2016,1,27,7,0.0
2016,1,27,8,0.0
2016,1,27,9,0.0
2016,1,27,10,0.0
2016,1,27,11,0.0
2016,1,27,12,0.0
2016,1,27,13,0.015309710637603157
2016,1,27,14,0.16001957154290333
2016,1,27,15,0.31620382032795824
2016,1,27,16,0.3534923184532358
2016,1,27,17,0.4002393149244906
2016,1,27,18,0.4878441517326072
2016,1,27,19,0.585959456068852
2016,1,27,20,0.5303197212834471
2016,1,27,21,0.11736182448013105
2016,1,27,22,0.007100561833363148
2016,1,27,23,0.0
2016,1,27,24,0.0
2016,1,28,1,0.0
2016,1,28,2,0.0
2016,1,28,3,0.0
2016,1,28,4,0.0
2016,1,28,5,0.0
2016,1,28,6,0.0
2016,1,28,7,0.0
2016,1,28,8,0.0
2016,1,28,9,0.0
2016,1,28,10,0.0
2016,1,28,11,0.0
2016,1,28,12,0.0
2016,1,28,13,0.10431091358480564
2016,1,28,14,0.38390611759411486
2016,1,28,15,0.48393228863178667
2016,1,28,16,0.4822273949144514
2016,1,28,17,0.4815955864659197
2016,1,28,18,0.5440633967886935
2016,1,28,19,0.5898544898348378
2016,1,28,20,0.5024087377960345
2016,1,28,21,0.1407746710819479
2016,1,28,22,0.008113484130921599
2016,1,28,23,0.0
2016,1,28,24,0.0
2016,1,29,1,0.0
2016,1,29,2,0.0
2016,1,29,3,0.0
2016,1,29,4,0.0
2016,1,29,5,0.0
2016,1,29,6,0.0
2016,1,29,7,0.0
2016,1,29,8,0.0
2016,1,29,9,0.0
2016,1,29,10,0.0
2016,1,29,11,0.0
2016,1,29,12,0.0
2016,1,29,13,0.012416861193806587
2016,1,29,14,0.10817047400260409
2016,1,29,15,0.18039993514001018
2016,1,29,16,0.23115688234868056
2016,1,29,17,0.2537463161517384
2016,1,29,18,0.2501857255222963
2016,1,29,19,0.2244018326962187
2016,1,29,20,0.20002458156630953
2016,1,29,21,0.15126647640554763
2016,1,29,22,0.007896600125563584
2016,1,29,23,0.0
2016,1,29,24,0.0
2016,1,30,1,0.0
2016,1,30,2,0.0
2016,1,30,3,0.0
2016,1,30,4,0.0
2016,1,30,5,0.0
2016,1,30,6,0.0
2016,1,30,7,0.0
2016,1,30,8,0.0
2016,1,30,9,0.0
2016,1,30,10,0.0
2016,1,30,11,0.0
2016,1,30,12,0.0
2016,1,30,13,0.09729630212351797
2016,1,30,14,0.36541623530878287
2016,1,30,15,0.48434579291904156
2016,1,30,16,0.4862575822969397
2016,1,30,17,0.4905124850186324
2016,1,30,18,0.5314437714781916
2016,1,30,19,0.5393435249063774
2016,1,30,20,0.5419233309540609
2016,1,30,21,0.14054179852836954
2016,1,30,22,0.009792836644737884
2016,1,30,23,0.0
2016,1,30,24,0.0
